algorithm,laptime,finish,collision,max_speed,sus_a,sus_b,braking_a,braking_b
FGM_GNU_CONV,8.089999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.7777777777777777,1.1111111111111112
FGM_GNU_CONV,7.799999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.7777777777777777,1.1666666666666667
FGM_GNU_CONV,7.849999999999877,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.7777777777777777,1.2222222222222223
FGM_GNU_CONV,7.69999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.7777777777777777,1.2777777777777777
FGM_GNU_CONV,7.679999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.7777777777777777,1.3333333333333333
FGM_GNU_CONV,8.049999999999873,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.7777777777777777,1.3888888888888888
FGM_GNU_CONV,7.649999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.7777777777777777,1.4444444444444444
FGM_GNU_CONV,7.629999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.7777777777777777,1.5
FGM_GNU_CONV,8.749999999999858,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.0
FGM_GNU_CONV,8.389999999999866,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.0555555555555556
FGM_GNU_CONV,8.139999999999871,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.1111111111111112
FGM_GNU_CONV,7.9699999999998745,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.1666666666666667
FGM_GNU_CONV,7.839999999999877,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.2222222222222223
FGM_GNU_CONV,7.6899999999998805,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.2777777777777777
FGM_GNU_CONV,7.839999999999877,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.3333333333333333
FGM_GNU_CONV,7.679999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.3888888888888888
FGM_GNU_CONV,7.679999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.4444444444444444
FGM_GNU_CONV,7.6399999999998816,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.5555555555555556,1.5
FGM_GNU_CONV,89.50000000000888,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.0
FGM_GNU_CONV,8.459999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.0555555555555556
FGM_GNU_CONV,11.179999999999806,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.1111111111111112
FGM_GNU_CONV,8.119999999999871,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.1666666666666667
FGM_GNU_CONV,7.739999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.2222222222222223
FGM_GNU_CONV,7.70999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.2777777777777777
FGM_GNU_CONV,7.889999999999876,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.3333333333333333
FGM_GNU_CONV,7.939999999999875,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.3888888888888888
FGM_GNU_CONV,7.69999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.4444444444444444
FGM_GNU_CONV,7.649999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.3333333333333335,1.5
FGM_GNU_CONV,91.14000000000972,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.0
FGM_GNU_CONV,87.60000000000791,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.0555555555555556
FGM_GNU_CONV,8.459999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.1111111111111112
FGM_GNU_CONV,8.299999999999867,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.1666666666666667
FGM_GNU_CONV,8.079999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.2222222222222223
FGM_GNU_CONV,8.069999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.2777777777777777
FGM_GNU_CONV,7.679999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.3333333333333333
FGM_GNU_CONV,7.929999999999875,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.3888888888888888
FGM_GNU_CONV,7.70999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.4444444444444444
FGM_GNU_CONV,7.6899999999998805,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-1.1111111111111112,1.5
FGM_GNU_CONV,92.81000000001058,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.0
FGM_GNU_CONV,8.809999999999857,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.0555555555555556
FGM_GNU_CONV,8.439999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.1111111111111112
FGM_GNU_CONV,8.269999999999868,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.1666666666666667
FGM_GNU_CONV,10.859999999999813,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.2222222222222223
FGM_GNU_CONV,7.72999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.2777777777777777
FGM_GNU_CONV,7.72999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.3333333333333333
FGM_GNU_CONV,7.949999999999875,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.3888888888888888
FGM_GNU_CONV,7.909999999999876,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.4444444444444444
FGM_GNU_CONV,7.779999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.8888888888888888,1.5
FGM_GNU_CONV,94.56000000001147,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.0
FGM_GNU_CONV,8.469999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.0555555555555556
FGM_GNU_CONV,51.589999999998305,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.1111111111111112
FGM_GNU_CONV,8.419999999999865,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.1666666666666667
FGM_GNU_CONV,8.239999999999869,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.2222222222222223
FGM_GNU_CONV,7.759999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.2777777777777777
FGM_GNU_CONV,8.069999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.3333333333333333
FGM_GNU_CONV,7.6899999999998805,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.3888888888888888
FGM_GNU_CONV,8.069999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.4444444444444444
FGM_GNU_CONV,7.919999999999876,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.6666666666666667,1.5
FGM_GNU_CONV,96.40000000001241,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.0
FGM_GNU_CONV,92.34000000001033,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.0555555555555556
FGM_GNU_CONV,8.589999999999861,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.1111111111111112
FGM_GNU_CONV,8.539999999999862,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.1666666666666667
FGM_GNU_CONV,8.309999999999867,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.2222222222222223
FGM_GNU_CONV,8.339999999999867,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.2777777777777777
FGM_GNU_CONV,7.769999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.3333333333333333
FGM_GNU_CONV,7.659999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.3888888888888888
FGM_GNU_CONV,7.69999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.4444444444444444
FGM_GNU_CONV,7.909999999999876,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.44444444444444464,1.5
FGM_GNU_CONV,98.40000000001343,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.0
FGM_GNU_CONV,62.91999999999605,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.0555555555555556
FGM_GNU_CONV,8.419999999999865,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.1111111111111112
FGM_GNU_CONV,8.63999999999986,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.1666666666666667
FGM_GNU_CONV,8.259999999999868,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.2222222222222223
FGM_GNU_CONV,7.849999999999877,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.2777777777777777
FGM_GNU_CONV,7.819999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.3333333333333333
FGM_GNU_CONV,7.6899999999998805,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.3888888888888888
FGM_GNU_CONV,7.659999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.4444444444444444
FGM_GNU_CONV,7.799999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,-0.22222222222222232,1.5
FGM_GNU_CONV,100.52000000001452,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.0
FGM_GNU_CONV,96.07000000001224,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.0555555555555556
FGM_GNU_CONV,92.00000000001016,True,False,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.1111111111111112
FGM_GNU_CONV,8.839999999999856,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.1666666666666667
FGM_GNU_CONV,8.21999999999987,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.2222222222222223
FGM_GNU_CONV,8.429999999999865,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.2777777777777777
FGM_GNU_CONV,8.239999999999869,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.3333333333333333
FGM_GNU_CONV,7.8299999999998775,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.3888888888888888
FGM_GNU_CONV,7.6399999999998816,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.4444444444444444
FGM_GNU_CONV,7.70999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.5888888888888889,0.0,1.5
FGM_GNU_CONV,8.549999999999862,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.0
FGM_GNU_CONV,8.369999999999866,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.0555555555555556
FGM_GNU_CONV,8.139999999999871,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.1111111111111112
FGM_GNU_CONV,7.819999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.1666666666666667
FGM_GNU_CONV,8.019999999999873,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.2222222222222223
FGM_GNU_CONV,7.679999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.2777777777777777
FGM_GNU_CONV,7.809999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.3333333333333333
FGM_GNU_CONV,7.789999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.3888888888888888
FGM_GNU_CONV,7.6399999999998816,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.4444444444444444
FGM_GNU_CONV,7.619999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-2.0,1.5
FGM_GNU_CONV,8.759999999999858,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.0
FGM_GNU_CONV,8.459999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.0555555555555556
FGM_GNU_CONV,8.21999999999987,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.1111111111111112
FGM_GNU_CONV,7.769999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.1666666666666667
FGM_GNU_CONV,8.019999999999873,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.2222222222222223
FGM_GNU_CONV,7.70999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.2777777777777777
FGM_GNU_CONV,7.649999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.3333333333333333
FGM_GNU_CONV,7.769999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.3888888888888888
FGM_GNU_CONV,7.649999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.4444444444444444
FGM_GNU_CONV,7.629999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.7777777777777777,1.5
FGM_GNU_CONV,8.819999999999856,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.0
FGM_GNU_CONV,8.489999999999863,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.0555555555555556
FGM_GNU_CONV,8.279999999999868,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.1111111111111112
FGM_GNU_CONV,7.859999999999877,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.1666666666666667
FGM_GNU_CONV,7.749999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.2222222222222223
FGM_GNU_CONV,7.69999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.2777777777777777
FGM_GNU_CONV,7.889999999999876,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.3333333333333333
FGM_GNU_CONV,7.669999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.3888888888888888
FGM_GNU_CONV,7.739999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.4444444444444444
FGM_GNU_CONV,7.6399999999998816,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.5555555555555556,1.5
FGM_GNU_CONV,90.14000000000921,True,False,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.0
FGM_GNU_CONV,8.63999999999986,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.0555555555555556
FGM_GNU_CONV,8.479999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.1111111111111112
FGM_GNU_CONV,8.16999999999987,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.1666666666666667
FGM_GNU_CONV,7.72999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.2222222222222223
FGM_GNU_CONV,7.6899999999998805,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.2777777777777777
FGM_GNU_CONV,7.959999999999875,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.3333333333333333
FGM_GNU_CONV,7.949999999999875,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.3888888888888888
FGM_GNU_CONV,7.749999999999879,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.4444444444444444
FGM_GNU_CONV,7.669999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.3333333333333335,1.5
FGM_GNU_CONV,91.73000000001002,True,False,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.0
FGM_GNU_CONV,8.419999999999865,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.0555555555555556
FGM_GNU_CONV,8.499999999999863,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.1111111111111112
FGM_GNU_CONV,8.259999999999868,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.1666666666666667
FGM_GNU_CONV,8.269999999999868,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.2222222222222223
FGM_GNU_CONV,8.119999999999871,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.2777777777777777
FGM_GNU_CONV,7.619999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.3333333333333333
FGM_GNU_CONV,8.009999999999874,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.3888888888888888
FGM_GNU_CONV,7.659999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.4444444444444444
FGM_GNU_CONV,7.72999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-1.1111111111111112,1.5
FGM_GNU_CONV,93.18000000001076,True,False,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.0
FGM_GNU_CONV,8.839999999999856,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.0555555555555556
FGM_GNU_CONV,8.439999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.1111111111111112
FGM_GNU_CONV,8.249999999999869,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.1666666666666667
FGM_GNU_CONV,8.109999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.2222222222222223
FGM_GNU_CONV,8.099999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.2777777777777777
FGM_GNU_CONV,7.789999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.3333333333333333
FGM_GNU_CONV,7.939999999999875,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.3888888888888888
FGM_GNU_CONV,7.679999999999881,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.4444444444444444
FGM_GNU_CONV,7.70999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.8888888888888888,1.5
FGM_GNU_CONV,94.99000000001169,True,False,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.0
FGM_GNU_CONV,53.57999999999791,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.0555555555555556
FGM_GNU_CONV,8.329999999999867,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.1111111111111112
FGM_GNU_CONV,8.289999999999868,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.1666666666666667
FGM_GNU_CONV,8.249999999999869,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.2222222222222223
FGM_GNU_CONV,7.809999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.2777777777777777
FGM_GNU_CONV,8.099999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.3333333333333333
FGM_GNU_CONV,7.619999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.3888888888888888
FGM_GNU_CONV,7.849999999999877,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.4444444444444444
FGM_GNU_CONV,7.929999999999875,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.6666666666666667,1.5
FGM_GNU_CONV,97.14000000001279,True,False,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.0
FGM_GNU_CONV,8.819999999999856,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.0555555555555556
FGM_GNU_CONV,8.819999999999856,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.1111111111111112
FGM_GNU_CONV,8.539999999999862,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.1666666666666667
FGM_GNU_CONV,8.319999999999867,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.2222222222222223
FGM_GNU_CONV,8.20999999999987,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.2777777777777777
FGM_GNU_CONV,7.799999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.3333333333333333
FGM_GNU_CONV,7.619999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.3888888888888888
FGM_GNU_CONV,7.69999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.4444444444444444
FGM_GNU_CONV,7.69999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.44444444444444464,1.5
FGM_GNU_CONV,99.03000000001376,True,False,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.0
FGM_GNU_CONV,63.61999999999591,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.0555555555555556
FGM_GNU_CONV,15.969999999999704,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.1111111111111112
FGM_GNU_CONV,8.469999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.1666666666666667
FGM_GNU_CONV,8.409999999999865,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.2222222222222223
FGM_GNU_CONV,7.999999999999874,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.2777777777777777
FGM_GNU_CONV,8.21999999999987,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.3333333333333333
FGM_GNU_CONV,7.619999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.3888888888888888
FGM_GNU_CONV,7.69999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.4444444444444444
FGM_GNU_CONV,7.809999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,-0.22222222222222232,1.5
FGM_GNU_CONV,101.0700000000148,True,False,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.0
FGM_GNU_CONV,96.79000000001261,True,False,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.0555555555555556
FGM_GNU_CONV,62.449999999996145,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.1111111111111112
FGM_GNU_CONV,8.499999999999863,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.1666666666666667
FGM_GNU_CONV,8.479999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.2222222222222223
FGM_GNU_CONV,8.329999999999867,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.2777777777777777
FGM_GNU_CONV,8.21999999999987,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.3333333333333333
FGM_GNU_CONV,7.889999999999876,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.3888888888888888
FGM_GNU_CONV,7.629999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.4444444444444444
FGM_GNU_CONV,7.6399999999998816,1.0,True,15.555555555555555,0.6333333333333333,0.6666666666666667,0.0,1.5
FGM_GNU_CONV,8.329999999999867,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.0
FGM_GNU_CONV,8.419999999999865,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.0555555555555556
FGM_GNU_CONV,8.079999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.1111111111111112
FGM_GNU_CONV,7.819999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.1666666666666667
FGM_GNU_CONV,8.009999999999874,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.2222222222222223
FGM_GNU_CONV,7.69999999999988,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.2777777777777777
FGM_GNU_CONV,7.859999999999877,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.3333333333333333
FGM_GNU_CONV,7.6899999999998805,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.3888888888888888
FGM_GNU_CONV,7.6399999999998816,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.4444444444444444
FGM_GNU_CONV,7.629999999999882,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-2.0,1.5
FGM_GNU_CONV,8.779999999999857,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-1.7777777777777777,1.0
FGM_GNU_CONV,8.479999999999864,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-1.7777777777777777,1.0555555555555556
FGM_GNU_CONV,8.109999999999872,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-1.7777777777777777,1.1111111111111112
FGM_GNU_CONV,7.789999999999878,1.0,True,15.555555555555555,0.6333333333333333,0.7444444444444445,-1.7777777777777777,1.1666666666666667
